,x,y
320,4.3122797,-7.6732993
321,5.190575,-7.9140964
322,4.439774,-8.545087
323,4.936856,-8.200906
324,4.3931456,-8.41398
325,5.13616,-8.373424
326,4.9344354,-8.346235
327,4.1301384,-7.8375354
328,4.4875293,-9.05977
329,4.7517385,-8.913553
330,4.5327115,-8.591786
331,5.717732,-8.023446
332,4.117218,-7.8950515
333,4.5164714,-8.982916
334,4.270648,-7.8586802
335,4.1538725,-7.841016
336,4.129249,-8.007677
337,5.0568137,-8.239945
338,7.0811043,-5.6742835
339,5.0584683,-7.896695
340,4.2709885,-8.752842
341,5.22857,-8.057435
342,4.973524,-7.9504576
343,4.742675,-8.90559
344,4.8246,-8.796088
345,4.169388,-8.416264
346,4.5497627,-8.991139
347,4.2041016,-7.732597
348,4.5297256,-9.029121
349,4.610702,-8.9924755
350,4.764104,-8.824358
351,4.472699,-7.852527
352,5.753566,-7.982659
353,4.160011,-7.6686945
354,4.1398873,-7.719883
355,5.303698,-7.748519
356,4.1885614,-8.806603
357,5.6031237,-8.117491
358,4.3534927,-7.895767
359,4.3083673,-7.6945834
360,4.217835,-8.818071
361,5.2743273,-7.818631
362,4.4224176,-8.45426
363,7.1980686,-7.136222
364,4.571094,-8.859512
365,4.66537,-8.982853
366,4.3571467,-7.8924685
367,4.803438,-8.815852
368,5.0907807,-8.001788
369,5.3730707,-8.292051
370,4.1005545,-7.6473036
371,4.257021,-8.761177
372,5.2882905,-7.8303585
373,5.52377,-8.1944
374,4.3466363,-8.507088
375,4.2182,-7.7366676
376,4.112107,-8.813558
377,5.0438633,-7.966756
378,4.586147,-7.940332
379,4.275732,-8.854696
380,4.251145,-7.6275716
381,6.814633,-5.3401217
382,4.5141454,-8.634039
383,4.643293,-8.752992
384,5.37879,-8.146664
385,7.359454,-7.093711
386,7.180914,-7.358695
387,6.870403,-5.387482
388,7.515246,-6.6060095
389,7.5085773,-6.6818542
390,7.426358,-6.798227
391,7.54594,-6.92226
392,7.590289,-6.8232985
393,7.4895544,-6.54322
394,7.592716,-7.039235
395,7.1218333,-7.3175054
396,7.3387933,-7.193446
397,7.3966403,-7.219558
398,7.3440037,-6.1943364
399,7.2001367,-7.252001
400,7.606109,-7.023217
401,7.3161592,-6.196146
402,6.8442006,-5.3561206
403,7.5844197,-6.7245893
404,7.2724085,-7.3579125
405,7.4933224,-6.8739004
406,7.5315437,-6.750797
407,7.552389,-6.8729534
408,7.257087,-7.133465
409,7.5555253,-6.930778
410,7.3378587,-6.2369275
411,7.1195545,-5.758918
412,7.183872,-7.3513465
413,6.9153457,-5.4812217
414,7.5752177,-6.8436217
415,7.2426834,-7.1299767
416,7.054677,-7.394078
417,7.2863264,-6.141846
418,7.075447,-5.7129593
419,6.935316,-5.5133104
420,7.1451907,-7.325199
421,7.641207,-6.853731
422,7.4454517,-6.471485
423,3.902053,-4.25567
424,7.128425,-5.8049526
425,7.504713,-6.951984
426,7.220692,-7.374109
427,7.498404,-6.9736834
428,7.5100007,-6.906385
429,7.170229,-7.268772
430,7.146005,-7.253359
431,7.1703324,-7.2517905
432,7.6560745,-7.002702
433,3.8592837,-4.2098575
434,7.0483766,-7.4191284
435,7.266273,-7.277217
436,7.5701995,-6.922235
437,7.5140533,-6.565402
438,7.2179213,-7.3001194
439,7.4542823,-7.0136895
440,7.481605,-6.583508
441,7.442197,-7.022914
442,7.5249434,-7.1121583
443,7.251122,-7.1932564
444,7.384261,-7.1370945
445,7.547935,-6.8567777
446,7.140739,-5.8037167
447,7.3126326,-6.2008386
448,7.5679398,-6.9234366
449,6.9976025,-7.4326625
450,7.196019,-7.348505
451,7.23676,-7.0137897
452,7.333179,-7.065402
453,7.3359084,-7.1873207
454,7.3559847,-7.2981052
455,7.146694,-7.2449245
456,3.8628387,-4.255317
457,7.4933567,-7.0727315
458,7.284784,-7.2450695
459,7.3138213,-6.0795774
460,7.093625,-5.7291856
461,7.517365,-6.6196604
462,7.188352,-7.318437
463,7.3635993,-6.2693534
464,7.230368,-7.078237
465,4.6980543,6.0069985
466,5.163618,5.8574877
467,5.090691,5.571529
468,5.716562,5.9017076
469,4.735341,6.0120487
470,5.0932674,5.606667
471,5.0725336,5.626621
472,4.7072716,6.0556946
473,5.7346854,5.229505
474,4.922465,5.798065
475,5.5773892,5.5395436
476,5.466715,5.8343663
477,5.066299,6.069929
478,5.0329747,6.0144672
479,5.08719,5.9408226
480,5.6106405,6.304298
481,4.8832407,6.0028586
482,4.893174,5.9771595
483,4.9781303,5.6978173
484,4.8665977,6.029926
485,5.257712,7.224501
486,5.829659,5.1157045
487,4.83535,5.956066
488,5.828043,5.166779
489,5.1783886,5.907921
490,5.1150727,5.5845885
491,5.3281674,5.6890435
492,5.038265,5.6853848
493,5.2077537,5.703425
494,4.824484,6.0356765
495,4.922319,5.999657
496,4.767586,6.007205
497,4.857779,6.0670986
498,5.1072865,5.5733542
499,5.0695734,5.619989
500,5.1582723,5.712816
501,4.973028,6.021387
502,4.946424,5.93682
503,5.290204,5.6816177
504,5.327564,5.62413
505,4.9936953,5.8284345
506,5.0399795,5.6315155
507,4.9134445,5.850189
508,4.911493,5.9064264
509,5.2059894,5.788722
510,4.95081,5.776794
511,5.056829,5.6115656
512,5.467388,6.192756
513,5.110759,5.5843463
514,5.5439553,6.310561
515,5.2078085,5.7036796
516,4.966574,6.142589
517,5.177651,7.340875
518,5.390247,7.7336287
519,5.10719,8.098724
520,4.9985647,7.6318607
521,6.8767934,-5.3812385
522,5.2533393,8.288216
523,4.9413114,7.472844
524,4.8758235,7.6828775
525,5.900761,7.366671
526,5.7148194,8.1242895
527,5.0744753,8.227691
528,5.7809644,7.969795
529,4.861011,8.1525
530,5.161434,7.925052
531,5.333326,8.331037
532,5.1828885,8.029568
533,5.0673327,8.274895
534,4.8912435,7.4936986
535,5.6190114,8.113187
536,5.2082915,8.30305
537,5.1453314,7.3663006
538,5.5081224,8.242412
539,5.4971304,8.260405
540,4.8132734,8.108496
541,5.5246596,8.2355
542,5.820518,8.0098095
543,5.0124774,8.312195
544,4.813636,8.085511
545,4.829196,7.5759907
546,5.0799117,7.596956
547,5.396502,7.4838214
548,5.0516286,7.976046
549,5.291031,8.289947
550,4.792132,8.118159
551,5.5181155,7.648796
552,5.263682,7.7861156
553,4.984656,7.3881974
554,5.0987215,7.4603558
555,5.622593,7.7459946
556,7.1927633,7.68175
557,4.8590865,7.6862197
558,4.943916,7.9687862
559,5.4077396,7.9848003
560,4.8135366,8.052907
561,5.338281,8.318643
562,5.127064,8.101391
563,5.169338,8.299019
564,4.844319,8.157867
565,5.133031,8.323676
566,4.865571,8.238198
567,5.0647197,7.369782
568,5.7188454,7.8905787
569,5.582847,7.622359
570,4.8937507,8.006723
571,4.8726864,8.081944
572,5.11388,8.021524
573,5.846118,7.4801297
574,4.8891516,7.968707
575,5.086135,7.7187343
576,5.4060154,7.4747534
577,4.876911,7.51534
578,4.9943166,7.367797
579,5.1256795,7.9329495
580,5.382663,8.309416
581,4.8079476,7.5444736
582,5.274595,7.468902
583,10.118395,5.2799892
584,5.480687,8.284708
585,5.7787337,7.5979404
586,4.970097,7.5472803
587,5.0216904,7.3830214
588,5.696973,8.122544
589,4.822926,8.136734
590,4.8359876,8.080729
591,4.880996,8.113692
592,4.9365087,7.901198
593,4.8882585,8.171603
594,5.012253,7.2094088
595,4.8515406,7.539698
596,4.965483,7.7872915
597,5.0789948,7.9309998
598,5.1213036,7.5448313
599,5.320254,8.186126
600,4.9466295,8.291034
601,4.9283733,8.008435
602,4.8514276,7.7725024
603,4.9986053,7.8811316
604,4.8313847,7.6090746
605,10.066324,5.185758
606,10.568223,5.509194
607,10.295243,5.388994
608,10.151617,5.4401565
609,10.271205,5.713734
610,10.407273,5.373404
611,10.169659,5.2605076
612,10.303044,5.163304
613,10.209356,5.0712404
614,10.452313,5.364364
615,10.402611,5.284042
616,10.152513,5.052929
617,10.063634,5.171779
618,11.190231,5.607053
619,6.9586034,-4.728811
620,10.143494,5.235717
621,10.518191,5.575463
622,10.770067,5.684685
623,10.09474,5.1466374
624,10.11134,5.081829
625,10.134054,5.3292403
626,10.294642,5.5034575
627,10.080967,5.1586256
628,10.653537,5.6720376
629,10.208171,4.9494586
630,10.150931,5.3716245
631,10.759908,5.627063
632,10.090611,5.053106
633,10.258694,5.76658
634,10.6669655,5.6057115
635,10.125389,5.1238422
636,10.260878,5.0383444
637,10.226077,4.980295
638,10.1323395,5.142377
639,10.044368,5.089083
640,6.9363265,-4.88592
641,10.447123,5.4691567
642,10.59362,5.622927
643,10.137621,5.2443643
644,10.859398,5.6439238
645,10.495279,5.2010117
646,10.008846,5.374559
647,10.124581,5.2702036
648,10.545754,5.536532
649,10.985903,5.6282177
650,10.180736,5.2062283
651,10.488385,5.5326653
652,10.120134,5.1673384
653,10.207676,4.9606643
654,10.230925,4.9696326
655,10.168421,5.0758796
656,10.075975,5.1612287
657,1.0034752,2.1519425
658,6.8352103,-2.7916265
659,7.4973917,-2.6211467
660,7.4418516,-2.5768588
661,7.365136,-2.5628917
662,7.406686,-2.6579154
663,5.62656,5.425139
664,6.499044,-2.8266933
665,7.0207667,-2.764497
666,6.6533628,-2.8336768
667,6.7220225,-2.755328
668,7.2041187,-2.7219868
669,7.4918594,-2.5810356
670,7.224736,-2.7123396
671,7.176544,-2.5944288
672,7.502926,-2.622609
673,7.309927,-2.5773194
674,7.185637,-2.7352896
675,7.485523,-2.5369303
676,7.3020544,-2.7008042
677,7.1316595,-2.7087874
678,7.0894423,-2.5762455
679,7.4107394,-2.628247
680,7.1017547,-2.6772738
681,7.5597844,-2.676867
682,7.5110245,-2.6305096
683,7.5285835,-2.626522
684,7.433403,-2.548148
685,6.8962398,-2.549675
686,7.510136,-2.6228073
687,7.3777146,-2.5036304
688,7.4616423,-2.5532124
689,6.7969604,-2.6184976
690,6.9535227,-2.5632274
691,7.286238,-2.7093787
692,7.4901156,-2.6774914
693,6.582429,-2.8349342
694,7.348897,-2.560284
695,7.2141843,-2.588673
696,7.432036,-2.5936546
697,3.9939816,15.721292
698,3.904945,15.255724
699,3.576903,16.458618
700,3.3500152,15.818235
701,3.6894023,16.311165
702,3.8885162,15.874893
703,3.5194323,15.9404955
704,3.535402,15.5767975
705,3.4098625,15.961928
706,3.4044926,15.430538
707,3.2522945,15.32209
708,3.8895688,15.166594
709,3.5025456,16.155605
710,3.49814,15.5832615
711,3.363484,15.766889
712,3.6283255,15.204908
713,3.5570433,16.442862
714,3.6275349,15.788078
715,3.386651,16.14993
716,3.4881618,16.420265
717,3.853812,16.130266
718,3.3030343,16.054726
719,3.3907604,15.91904
720,3.5160747,15.342299
721,3.5510764,15.425423
722,3.8948295,15.82408
723,3.9223447,16.172943
724,5.780719,5.3359265
725,3.433564,15.372786
726,3.5215037,15.988803
727,3.4873197,15.5603075
728,3.50416,15.853515
729,3.4438572,15.853828
730,3.9140007,15.045513
731,3.5481699,15.241298
732,3.4478118,15.3983345
733,3.9464471,15.915733
734,3.4717207,15.758389
735,3.5047338,16.350647
736,3.210858,15.444515
737,3.5360978,15.9624815
738,3.5080342,16.364058
739,3.998938,15.52377
740,3.5652645,16.45919
741,3.4505057,15.881402
742,3.4058375,16.35026
743,3.5029836,15.686346
744,3.3046029,16.14142
745,3.4340835,16.067839
746,3.7258708,15.055268
747,3.387836,15.694887
748,3.179843,15.318693
749,3.341786,15.329997
750,3.3388808,15.3629465
751,3.9181817,15.209698
752,3.3107414,15.454733
753,3.9081101,15.041866
754,3.4609632,15.630767
755,3.7659075,16.161598
756,3.355406,15.913498
757,3.3259318,16.073214
758,3.9465744,15.053665
759,3.563839,15.568178
760,3.76124,15.450005
761,3.9040084,15.53179
762,3.8929412,15.121115
763,3.6998231,15.931688
764,3.2822194,15.438527
765,3.3476427,16.065182
766,3.6993046,15.427243
767,3.4474049,15.464325
768,3.5637739,15.512724
769,3.3461328,16.280127
770,3.5274615,16.459492
771,3.801106,15.352895
772,3.4505627,15.810197
773,3.964802,16.109177
774,3.9045172,15.077386
775,3.9369662,15.436192
776,3.5591605,15.490715
777,3.9253635,16.025906
778,3.4092813,15.848326
779,3.5586777,15.337611
780,3.5326114,16.052763
781,3.9383285,16.03249
782,3.8195531,16.121674
783,3.8671892,15.195464
784,4.056688,15.731747
785,3.4167037,15.291666
786,3.3009431,16.128471
787,3.230001,15.357076
788,3.9351106,15.887999
789,3.6388144,16.352488
790,6.7609158,-4.590222
791,3.3634443,16.001867
792,3.1938474,15.353198
793,3.5109217,16.215841
794,3.9241626,15.150333
795,3.8144548,15.564867
796,4.039498,15.7731695
797,3.8309536,16.188473
798,3.4987464,15.919873
799,3.753274,16.090387
800,3.4390028,15.953543
801,3.914859,16.180424
802,3.8983061,16.140099
803,3.5763342,16.457182
804,3.4306417,15.273841
805,3.7703807,15.1924715
806,3.9891934,15.715045
807,3.5469449,15.742303
808,3.9305544,15.130238
809,3.3958025,15.297917
810,3.3428829,15.91841
811,3.3586204,16.200293
812,3.4337134,16.467075
813,3.628226,15.324223
814,3.3931594,15.915715
815,3.8608532,16.238102
816,3.7651947,15.098372
817,3.6520154,15.693428
818,3.5898223,15.290947
819,3.7956464,15.415215
820,3.6842718,15.775283
821,3.5932455,16.422388
822,3.8330982,15.2797985
823,3.6248899,15.632459
824,3.313454,16.14697
825,3.758826,15.243592
826,3.9373262,15.183659
827,11.852816,15.532592
828,11.9221,16.222
829,11.596369,16.250507
830,11.013094,16.047554
831,11.569597,17.07609
832,11.812761,16.239685
833,12.094548,16.86834
834,11.204047,17.528841
835,12.335969,16.270153
836,11.784858,17.090567
837,12.320254,17.09691
838,11.344428,16.34623
839,12.224784,16.774809
840,12.103008,15.864395
841,10.710437,16.989656
842,12.319703,16.33271
843,11.618069,15.406805
844,11.040091,15.810671
845,11.31427,16.487736
846,11.987494,15.780479
847,10.969698,15.788036
848,12.111504,16.822042
849,12.174986,16.052206
850,11.16637,16.330193
851,11.713179,17.051445
852,11.056147,16.655554
853,12.285294,16.755154
854,11.622662,17.13336
855,10.701332,15.819896
856,11.910621,17.450129
857,11.221194,17.388374
858,11.958714,15.552001
859,10.523275,16.23376
860,11.815764,16.792175
861,11.559939,16.451185
862,12.088885,16.184946
863,4.4752083,12.392326
864,11.952555,16.17147
865,12.04051,17.271109
866,12.15545,15.802789
867,12.314081,16.029503
868,11.202913,15.756424
869,12.134029,15.87022
870,11.244521,16.58866
871,11.255837,15.557861
872,11.963085,15.491709
873,11.607964,17.399189
874,11.322633,16.524479
875,11.358168,16.158216
876,11.344778,17.57039
877,11.797721,17.177608
878,11.541503,15.994841
879,11.762928,16.5045
880,12.331466,17.03912
881,11.714548,17.485939
882,11.094246,15.742648
883,10.556521,16.69929
884,11.920146,15.9503765
885,11.089636,15.939712
886,12.309224,16.292603
887,10.653801,16.065609
888,11.097127,16.052475
889,11.775142,16.787561
890,12.228866,16.412104
891,11.699732,16.990845
892,10.663532,15.862951
893,10.635578,15.888697
894,11.209914,17.470652
895,11.656976,17.225386
896,12.34599,17.051601
897,11.344356,17.506695
898,11.521821,16.764647
899,12.300062,16.147907
900,11.155421,15.643162
901,10.575369,15.743324
902,11.248883,16.241648
903,11.657516,17.505453
904,12.013984,15.603821
905,12.147831,16.925266
906,11.495657,17.218065
907,11.724847,15.511747
908,12.187082,17.21118
909,11.578767,15.3659315
910,11.48428,16.105474
911,12.152565,15.651417
912,11.437343,16.114876
913,11.32208,15.645476
914,11.829194,15.425336
915,11.237811,15.292386
916,10.539116,16.70293
917,11.915404,15.525694
918,11.864977,15.445915
919,12.411747,17.020731
920,11.290966,16.278015
921,11.576992,17.111065
922,11.468944,15.919905
923,11.450254,15.914718
924,12.234266,16.861616
925,11.505033,17.226435
926,12.125025,16.849064
927,11.679871,16.461329
928,12.191437,16.816355
929,11.711196,15.8271675
930,12.1392145,15.79735
931,10.817307,16.932882
932,11.117769,16.634474
933,12.252171,16.47144
934,11.970151,16.717983
935,11.315472,15.559972
936,12.025622,17.310184
937,11.995484,16.35687
938,10.853562,15.637916
939,11.726685,16.037922
940,11.735819,16.991892
941,12.170974,15.798871
942,11.405273,16.182035
943,11.098127,17.421988
944,12.267176,16.804708
945,12.216347,16.65159
946,12.327968,16.139452
947,12.258025,16.534904
948,11.044057,16.5724
949,11.154138,16.702473
950,11.35613,15.492901
951,10.547128,16.574484
952,10.72318,15.666766
953,11.643372,15.877822
954,12.115136,16.473352
955,10.844617,16.542334
956,12.394387,16.991798
957,11.850051,16.08104
958,12.103942,15.8014145
959,11.521046,15.905717
960,11.173553,17.507296
961,10.573699,16.766068
962,11.426077,16.219952
963,11.308091,16.520443
964,10.785004,16.65601
965,11.068638,15.667673
966,11.22124,15.507542
967,11.964609,15.624073
968,11.492524,16.121265
969,11.833214,15.535008
970,10.741398,15.784087
971,11.480522,15.659824
972,12.18837,15.796999
973,11.580709,16.58747
974,11.060652,16.782667
975,11.166024,15.460829
976,12.137189,16.690544
977,11.122766,15.99668
978,12.236709,17.022057
979,11.619,17.365057
980,12.055089,16.942919
981,12.268357,17.009464
982,11.68077,17.326485
983,12.024688,15.947561
984,11.083421,15.734494
985,11.825441,17.34065
986,11.374625,16.09207
987,11.810011,16.338684
988,11.84792,15.523112
989,10.532684,16.111288
990,11.89515,15.986367
991,12.006595,15.5229225
992,11.814127,16.143211
993,7.280569,-2.7374663
994,12.018975,17.310287
995,10.781487,17.008635
996,10.754988,15.90836
997,11.464803,16.68651
998,10.622423,16.222317
999,10.850965,15.676535
1000,11.414958,16.556328
1001,11.679281,17.354712
1002,10.678004,16.33212
1003,11.131299,15.561128
1004,11.880511,15.581602
1005,10.562694,16.234007
1006,11.154201,15.949467
1007,11.8669195,15.544647
1008,11.689316,15.481924
1009,11.732547,16.655758
1010,12.31223,17.095179
1011,11.76011,16.003815
1012,11.879888,16.259926
1013,11.702571,16.298569
1014,11.279924,16.561077
1015,11.337953,15.240601
1016,10.614837,16.632238
1017,11.380936,15.3425865
1018,11.355031,15.309004
1019,10.683759,15.854926
1020,11.49217,15.407111
1021,12.35573,16.946608
1022,12.010034,15.69932
1023,11.1830845,15.977372
1024,11.540632,16.888424
1025,11.864948,15.582171
1026,12.226583,16.81793
1027,11.831309,17.344482
1028,12.362708,17.019934
1029,12.052385,15.953608
1030,11.616221,17.21884
1031,11.961676,15.598194
1032,11.690185,17.054777
1033,10.997855,15.643974
1034,12.395041,17.015839
1035,12.318838,16.09543
1036,12.239726,15.923981
1037,10.788644,16.28279
1038,10.856908,16.154243
1039,11.240447,15.159797
1040,12.334387,17.016907
1041,11.817457,16.531828
1042,11.380392,17.598186
1043,11.123184,15.671333
1044,11.878102,16.761179
1045,11.8714,15.977869
1046,10.536343,16.142168
1047,11.719284,17.48743
1048,5.7455125,5.974601
1049,11.313376,17.57787
1050,11.562039,16.849228
1051,11.971407,16.760132
1052,11.118164,16.049793
1053,11.841717,16.204327
1054,12.304625,16.958624
1055,11.239604,16.665436
1056,11.237346,17.463032
1057,11.845426,17.320026
1058,11.274872,16.40657
1059,10.747579,16.863634
1060,11.425528,15.366181
1061,10.712122,16.960037
1062,10.419854,16.010948
1063,10.934139,16.53255
1064,11.224744,16.701332
1065,10.899418,16.457344
